CustomerID,Age,Gender,CityTier,AnnualIncome,MembershipYears,RecencyDays,Frequency,AvgOrderValue,TotalSpend,PreferredCategory,DiscountSensitivity,OnlineEngagementScore,CartAbandonRate,ReturnsRate,SupportTickets,ChurnRisk
CUST101098,45,Female,Tier 3,64840,0.2,12,4,74.12,320.87,Groceries,0.46,51.5,0.22,0.15,0,Medium
CUST101099,38,Male,Tier 2,28730,4.7,17,5,21.03,108.49,Fashion,0.41,50.7,0.57,0.02,0,Medium
CUST101100,45,Male,Tier 2,20944,0.2,18,5,55.59,277.49,Home & Furniture,0.53,46.5,0.39,0.18,0,Medium
CUST101101,18,Male,Tier 1,78405,2.7,1,8,75.34,677.39,Sports,0.57,64.7,0.12,0.06,1,Low
CUST101102,57,Male,Tier 1,78699,5.6,18,9,78.78,682.88,Fashion,0.37,73.1,0.37,0.2,1,Low
CUST101103,33,Male,Tier 1,90413,0.7,73,2,130.02,238.2,Beauty,0.52,52.6,0.49,0.04,1,Medium
CUST101104,47,Male,Tier 2,40078,1.0,102,3,42.84,132.69,Groceries,0.07,45.7,0.31,0.08,0,Medium
CUST101105,23,Male,Tier 3,59558,1.9,32,2,80.76,167.53,Fashion,0.63,51.5,0.26,0.01,1,Medium
CUST101106,41,Female,Tier 2,96038,4.7,27,12,108.46,1277.74,Sports,0.12,70.3,0.34,0.18,1,Low
CUST101107,23,Male,Tier 1,72754,6.3,1,12,86.48,1033.59,Groceries,0.41,58.3,0.46,0.26,1,Low
CUST101108,28,Female,Tier 1,72178,3.0,95,7,84.38,672.09,Fashion,0.45,56.4,0.77,0.03,1,Medium
CUST101109,56,Female,Tier 2,68554,0.2,1,7,82.77,619.83,Home & Furniture,0.45,56.9,0.54,0.09,0,Low
CUST101110,32,Male,Tier 1,40524,2.4,130,10,57.85,510.92,Fashion,0.36,40.8,0.43,0.06,0,Medium
CUST101111,37,Female,Tier 3,80200,1.2,30,7,86.05,550.33,Fashion,0.28,65.4,0.32,0.06,0,Low
CUST101112,44,Male,Tier 3,47604,1.4,18,8,82.34,752.7,Sports,0.5,56.9,0.14,0.05,0,Low
CUST101113,40,Female,Tier 2,71080,0.1,116,6,59.54,381.51,Home & Furniture,0.39,53.1,0.37,0.08,1,Medium
CUST101114,36,Male,Tier 1,42265,0.5,1,4,70.54,317.29,Beauty,0.11,68.1,0.21,0.02,1,Medium
CUST101115,39,Female,Tier 1,50369,3.4,39,6,74.31,419.62,Fashion,0.55,46.7,0.53,0.16,1,Low
CUST101116,61,Female,Tier 1,106231,1.3,35,5,119.0,638.17,Groceries,0.62,57.6,0.21,0.02,1,Medium
CUST101117,34,Male,Tier 1,63348,0.8,11,5,89.54,476.44,Sports,0.26,37.2,0.34,0.19,0,Medium
CUST101118,37,Male,Tier 1,96958,1.1,25,7,99.41,653.01,Fashion,0.46,79.9,0.58,0.03,1,Low
CUST101119,46,Female,Tier 2,62991,4.2,47,12,44.46,541.65,Electronics,0.31,53.0,0.33,0.02,1,Low
CUST101120,47,Female,Tier 2,31645,3.0,58,6,45.29,282.13,Groceries,0.45,50.0,0.51,0.31,0,Low
CUST101121,48,Male,Tier 1,91257,0.7,1,9,81.18,726.48,Fashion,0.61,84.0,0.46,0.13,0,Low
CUST101122,42,Female,Tier 1,62181,0.3,124,5,60.84,334.06,Electronics,0.3,44.8,0.72,0.17,2,Medium
CUST101123,22,Male,Tier 1,77376,0.6,8,3,65.84,217.24,Beauty,0.48,40.8,0.28,0.18,0,Medium
CUST101124,52,Female,Tier 1,77253,5.6,11,19,77.22,1621.5,Sports,0.08,95.5,0.09,0.28,0,Low
CUST101125,22,Male,Tier 3,22023,1.9,13,8,29.4,256.61,Groceries,0.26,73.0,0.13,0.29,1,Low
CUST101126,38,Female,Tier 1,74157,1.7,1,5,46.13,229.83,Home & Furniture,0.18,52.3,0.1,0.33,2,Medium
CUST101127,26,Male,Tier 1,105932,2.0,5,5,118.78,572.78,Beauty,0.8,53.2,0.28,0.06,0,Medium
CUST101128,34,Male,Tier 1,78473,1.0,193,7,118.7,913.5,Home & Furniture,0.44,39.5,0.36,0.33,0,Medium
CUST101129,38,Male,Tier 3,55164,3.6,17,10,75.06,748.39,Electronics,0.24,65.8,0.36,0.12,1,Low
CUST101130,38,Male,Tier 2,80556,1.6,5,6,84.09,466.15,Electronics,0.53,38.8,0.37,0.07,1,Low
CUST101131,39,Male,Tier 1,75392,0.3,5,4,82.01,328.76,Electronics,0.15,55.3,0.27,0.09,0,Medium
CUST101132,52,Male,Tier 2,70571,0.3,57,9,72.49,582.31,Electronics,0.51,83.7,0.77,0.05,0,Low
CUST101133,39,Female,Tier 2,41950,1.7,86,4,56.31,238.19,Fashion,0.3,38.6,0.34,0.13,2,Medium
CUST101134,32,Male,Tier 3,58009,6.1,13,11,67.79,708.98,Fashion,0.54,63.7,0.47,0.07,1,Low
CUST101135,45,Male,Tier 1,92637,0.8,1,8,84.58,628.06,Fashion,0.12,51.7,0.22,0.07,0,Low
CUST101136,48,Male,Tier 3,45150,4.5,11,7,82.87,659.53,Electronics,0.03,70.2,0.35,0.06,0,Low
CUST101137,21,Male,Tier 3,75040,3.2,2,6,60.23,391.4,Groceries,0.55,76.2,0.2,0.01,1,Low
CUST101138,41,Male,Tier 3,55749,0.6,4,4,77.23,335.52,Fashion,0.32,71.8,0.09,0.03,1,Medium
CUST101139,42,Male,Tier 2,46820,0.1,25,5,57.5,298.17,Beauty,0.58,42.5,0.3,0.02,0,Medium
CUST101140,31,Male,Tier 2,76357,0.2,11,9,112.14,1111.95,Electronics,0.5,72.9,0.23,0.13,0,Low
CUST101141,50,Male,Tier 1,70837,2.9,32,13,84.14,1178.86,Beauty,0.59,90.0,0.29,0.18,2,Low
CUST101142,33,Female,Tier 2,72871,0.5,13,5,75.33,387.81,Sports,0.58,64.8,0.28,0.15,0,Medium
CUST101143,36,Female,Tier 2,55148,1.0,127,7,62.24,495.95,Home & Furniture,0.37,57.0,0.15,0.24,0,Medium
CUST101144,33,Male,Tier 2,58123,1.5,106,6,69.03,375.86,Home & Furniture,0.63,45.7,0.2,0.17,0,Medium
CUST101145,35,Male,Tier 1,78884,2.8,37,8,68.59,621.71,Sports,0.49,64.9,0.18,0.15,0,Low
CUST101146,22,Female,Tier 2,60036,0.3,19,3,58.53,170.4,Electronics,0.71,68.9,0.3,0.08,0,Medium
CUST101147,19,Male,Tier 3,15000,1.1,21,3,8.0,24.2,Sports,0.15,57.8,0.03,0.01,1,Medium
CUST101148,52,Female,Tier 1,56617,1.5,23,6,53.34,283.82,Home & Furniture,0.24,44.7,0.19,0.16,2,Low
CUST101149,25,Male,Tier 3,67729,1.7,58,6,77.85,472.72,Home & Furniture,0.35,50.7,0.34,0.17,1,Low
CUST101150,24,Female,Tier 2,53221,3.8,27,5,68.85,355.73,Fashion,0.47,71.8,0.43,0.07,1,Medium
CUST101151,18,Female,Tier 3,38772,0.4,87,5,22.62,129.99,Groceries,0.65,55.2,0.27,0.17,0,Medium
CUST101152,27,Female,Tier 1,42345,3.6,129,9,53.23,547.37,Groceries,0.28,56.5,0.29,0.1,1,Medium
CUST101153,20,Female,Tier 1,44564,2.6,18,5,65.59,373.84,Groceries,0.48,51.6,0.38,0.17,0,Medium
CUST101154,53,Male,Tier 3,25807,1.8,37,4,39.06,149.13,Home & Furniture,0.33,68.6,0.46,0.17,0,Medium
CUST101155,46,Male,Tier 1,72576,2.6,4,6,70.97,488.58,Electronics,0.38,81.5,0.09,0.04,0,Low
CUST101156,27,Female,Tier 3,41028,1.2,10,3,48.01,142.11,Fashion,0.73,70.2,0.26,0.04,1,Medium
CUST101157,59,Female,Tier 2,52201,0.3,24,7,55.39,428.66,Fashion,0.49,78.9,0.36,0.1,0,Low
CUST101158,45,Male,Tier 2,62773,2.4,10,10,62.76,574.19,Fashion,0.64,64.7,0.29,0.21,0,Low
CUST101159,31,Male,Tier 1,74951,1.6,94,4,85.07,340.88,Electronics,0.65,42.6,0.17,0.17,0,Medium
CUST101160,18,Male,Tier 2,90877,2.2,7,9,130.35,1337.16,Electronics,0.18,65.4,0.27,0.26,1,Low
CUST101161,60,Male,Tier 1,52786,0.9,27,3,52.83,179.75,Fashion,0.3,53.8,0.42,0.42,1,Medium
CUST101162,19,Female,Tier 1,84468,5.2,41,6,85.62,542.04,Groceries,0.49,75.1,0.79,0.01,0,Low
CUST101163,18,Male,Tier 1,80715,1.9,52,6,86.49,565.3,Electronics,0.53,70.8,0.53,0.09,1,Low
CUST101164,46,Male,Tier 1,60376,0.2,21,7,60.0,379.23,Sports,0.86,68.4,0.41,0.03,0,Low
CUST101165,61,Male,Tier 3,69058,1.3,91,6,94.02,601.63,Home & Furniture,0.75,35.7,0.33,0.07,0,Medium
CUST101166,50,Male,Tier 3,52762,3.1,37,8,28.41,235.33,Home & Furniture,0.48,42.0,0.5,0.02,0,Low
CUST101167,41,Male,Tier 1,75742,3.5,26,8,75.15,527.53,Electronics,0.07,66.3,0.26,0.07,0,Low
CUST101168,41,Female,Tier 2,89564,1.5,3,5,106.91,472.51,Groceries,0.15,70.3,0.42,0.15,0,Medium
CUST101169,44,Female,Tier 1,84500,5.0,28,12,86.01,910.88,Groceries,0.61,70.2,0.21,0.03,1,Low
CUST101170,43,Female,Tier 2,72354,0.7,77,5,67.98,362.78,Sports,0.49,75.3,0.17,0.12,2,Medium
CUST101171,38,Male,Tier 3,48454,1.2,42,4,66.99,239.16,Home & Furniture,0.7,40.8,0.31,0.09,2,Medium
CUST101172,36,Female,Tier 3,28686,5.0,80,7,57.5,398.6,Groceries,0.1,41.5,0.09,0.09,0,Medium
CUST101173,34,Female,Tier 1,65847,5.0,30,6,78.03,448.09,Beauty,0.45,51.0,0.24,0.04,0,Low
CUST101174,26,Female,Tier 2,78118,2.5,5,10,73.08,741.87,Electronics,0.3,61.1,0.31,0.14,0,Low
CUST101175,31,Male,Tier 1,40910,4.3,1,8,60.93,517.63,Electronics,0.22,72.2,0.32,0.04,0,Low
CUST101176,18,Male,Tier 3,29208,0.2,16,3,38.31,121.3,Home & Furniture,0.04,49.3,0.28,0.12,0,Medium
CUST101177,33,Male,Tier 1,71472,4.4,53,10,90.74,911.62,Electronics,0.21,46.1,0.04,0.35,0,Low
CUST101178,24,Male,Tier 2,37876,0.9,70,3,73.81,219.06,Electronics,0.7,59.7,0.32,0.22,3,Medium
CUST101179,22,Male,Tier 2,40534,0.4,15,3,14.69,42.72,Home & Furniture,0.43,33.4,0.63,0.04,3,Medium
CUST101180,36,Male,Tier 2,52775,0.6,30,2,65.65,145.56,Fashion,0.4,38.1,0.4,0.07,0,Medium
CUST101181,50,Male,Tier 1,51418,1.2,24,5,36.81,174.71,Groceries,0.69,38.1,0.16,0.35,0,Medium
CUST101182,45,Female,Tier 3,41465,0.6,23,3,91.18,253.79,Beauty,0.47,56.2,0.71,0.16,1,Medium
CUST101183,18,Male,Tier 1,75861,0.9,11,7,76.2,572.34,Fashion,0.19,65.1,0.24,0.14,0,Low
CUST101184,24,Male,Tier 2,32067,0.3,6,2,57.92,110.97,Electronics,0.28,76.4,0.41,0.11,0,Medium
CUST101185,45,Female,Tier 1,45238,0.8,9,3,57.17,189.36,Electronics,0.49,66.1,0.33,0.12,0,Medium
CUST101186,24,Female,Tier 1,54259,1.9,2,7,53.17,352.97,Electronics,0.4,81.1,0.3,0.53,1,Low
CUST101187,32,Female,Tier 2,71975,1.3,9,10,66.15,701.58,Electronics,0.57,72.6,0.17,0.26,0,Low
CUST101188,41,Female,Tier 1,68855,0.9,1,5,101.16,436.77,Electronics,0.59,48.2,0.16,0.29,1,Medium
CUST101189,24,Female,Tier 1,57237,3.0,44,4,82.04,316.89,Fashion,0.15,55.1,0.15,0.13,1,Medium
CUST101190,36,Female,Tier 1,71198,4.9,17,9,108.49,930.49,Fashion,0.2,73.4,0.16,0.05,1,Low
CUST101191,20,Male,Tier 1,32577,3.1,162,6,47.98,315.23,Home & Furniture,0.25,54.2,0.23,0.06,0,Medium
CUST101192,28,Male,Tier 2,66104,0.9,9,7,79.41,633.76,Beauty,0.41,57.4,0.26,0.13,0,Low
CUST101193,38,Male,Tier 3,63101,3.0,19,7,68.58,474.43,Home & Furniture,0.18,68.0,0.55,0.36,1,Low
CUST101194,18,Male,Tier 1,55832,0.4,19,6,62.22,409.7,Groceries,0.15,48.9,0.53,0.2,0,Low
CUST101195,39,Male,Tier 1,89706,0.3,1,3,79.13,251.61,Electronics,0.44,43.4,0.36,0.04,1,Medium
CUST101196,34,Female,Tier 1,49305,0.9,82,7,62.35,497.65,Home & Furniture,0.35,42.4,0.63,0.09,1,Medium
CUST101197,41,Female,Tier 1,92702,3.6,1,15,85.41,1400.72,Fashion,0.68,80.2,0.67,0.34,0,Low
CUST101198,37,Female,Tier 2,63580,0.6,126,4,79.61,278.08,Electronics,0.12,31.3,0.22,0.08,0,Medium
CUST101199,50,Male,Tier 2,59942,0.1,100,0,72.5,0.0,Beauty,0.79,34.9,0.22,0.13,1,Medium
