CustomerID,Age,Gender,CityTier,AnnualIncome,MembershipYears,RecencyDays,Frequency,AvgOrderValue,TotalSpend,PreferredCategory,DiscountSensitivity,OnlineEngagementScore,CartAbandonRate,ReturnsRate,SupportTickets,ChurnRisk,Segment,PC1,PC2,SegmentName
CUST100441,34,Female,Tier 2,45978,0.2,107,3,90.87,308.45,Electronics,0.54,41.4,0.28,0.17,0,Medium,0,-1.808404038497785,1.1421711198654945,At-Risk / Dormant
CUST100442,18,Female,Tier 1,23781,9.2,73,15,46.78,612.57,Electronics,0.15,60.9,0.05,0.03,0,Medium,2,1.51425211702213,-3.538945867958754,Champions (High-Value Loyal)
CUST100443,34,Male,Tier 3,76102,2.4,3,6,100.67,687.6,Fashion,0.48,48.9,0.46,0.05,1,Low,1,0.6173229655274926,1.2315074303900266,Mainstream Regulars
CUST100444,20,Female,Tier 3,66250,0.7,53,4,76.2,281.55,Groceries,0.65,61.5,0.23,0.19,0,Medium,1,-0.9139225478640476,0.6054415269349079,Mainstream Regulars
CUST100445,42,Male,Tier 1,73729,1.9,38,7,106.61,636.37,Fashion,0.38,60.6,0.35,0.04,0,Low,1,0.8230836656853402,1.1830779630127892,Mainstream Regulars
CUST100446,39,Female,Tier 1,75723,0.3,107,5,119.08,583.58,Groceries,0.49,56.9,0.41,0.06,0,Medium,1,0.1405942731553065,2.2704822765735733,Mainstream Regulars
CUST100447,24,Female,Tier 2,74937,7.4,5,15,90.41,1298.77,Electronics,0.12,86.9,0.18,0.13,1,Low,2,4.462374293929064,-1.2803866784488074,Champions (High-Value Loyal)
CUST100448,29,Female,Tier 3,56638,0.4,34,3,52.31,158.77,Beauty,0.17,28.4,0.34,0.06,2,Medium,3,-2.50333347072118,0.4304502293546338,Budget-Conscious / New
CUST100449,23,Male,Tier 3,66472,2.3,95,6,67.16,438.84,Home & Furniture,0.6,38.8,0.28,0.09,1,Medium,0,-0.8378191958344452,0.5638030692286298,At-Risk / Dormant
CUST100450,34,Male,Tier 1,64245,0.6,23,8,77.77,686.07,Electronics,0.12,51.5,0.22,0.44,1,Low,1,0.1070418591748421,0.4456311572440157,Mainstream Regulars
CUST100451,45,Male,Tier 1,97615,2.8,29,6,108.19,629.91,Fashion,0.34,49.3,0.33,0.08,2,Low,1,0.9843785055211672,2.0383944785268144,Mainstream Regulars
CUST100452,24,Male,Tier 2,61374,3.3,3,8,81.62,639.22,Electronics,0.27,60.7,0.22,0.16,0,Low,1,0.7630050835157712,-0.2350143420601575,Mainstream Regulars
CUST100453,40,Male,Tier 2,65492,2.5,14,8,81.48,583.04,Beauty,0.51,76.6,0.63,0.28,0,Low,1,0.9420638663461286,-0.2816502795174257,Mainstream Regulars
CUST100454,29,Female,Tier 1,44738,2.1,17,8,57.39,396.8,Home & Furniture,0.44,78.7,0.13,0.13,0,Low,3,-0.0356859880953236,-1.4907688518111324,Budget-Conscious / New
CUST100455,26,Male,Tier 3,56565,4.9,130,16,57.59,960.48,Beauty,0.69,65.5,0.32,0.03,0,Medium,2,2.1186669382350107,-1.5556206638140575,Champions (High-Value Loyal)
CUST100456,33,Male,Tier 2,44224,0.2,14,2,62.87,109.31,Fashion,0.71,49.6,0.18,0.15,3,Medium,3,-2.2766009147911146,-0.0328063412844172,Budget-Conscious / New
CUST100457,23,Female,Tier 3,38710,0.9,27,6,80.08,514.19,Fashion,0.31,50.8,0.72,0.01,0,Low,3,-0.7975651126854972,-0.1112474713109057,Budget-Conscious / New
CUST100458,28,Male,Tier 3,37523,0.6,50,7,66.57,471.45,Electronics,0.26,60.1,0.57,0.0,1,Low,3,-0.8113174487501642,-0.6453361568820238,Budget-Conscious / New
CUST100459,21,Female,Tier 2,35207,9.7,7,16,57.36,834.77,Fashion,0.27,83.7,0.54,0.11,2,Low,2,3.0989689670266145,-3.7317049995076346,Champions (High-Value Loyal)
CUST100460,56,Male,Tier 1,116645,1.1,29,9,132.65,1208.01,Groceries,0.12,74.8,0.03,0.04,1,Low,1,3.2690903011197023,2.82760792311892,Mainstream Regulars
CUST100461,35,Male,Tier 2,83964,2.9,60,12,84.4,916.48,Electronics,0.69,77.6,0.41,0.28,1,Low,2,2.365627010221146,0.1053087859719005,Champions (High-Value Loyal)
CUST100462,27,Male,Tier 1,101366,2.5,90,4,96.85,380.28,Home & Furniture,0.42,21.4,0.28,0.39,0,Medium,0,-0.6276189328715203,2.7774897401868057,At-Risk / Dormant
CUST100463,37,Male,Tier 2,38787,0.5,44,9,41.11,403.24,Groceries,0.73,61.8,0.53,0.42,0,Low,3,-0.9261303110787692,-1.475359606279444,Budget-Conscious / New
CUST100464,33,Female,Tier 1,70482,0.6,49,5,76.86,379.91,Beauty,0.24,71.7,0.29,0.21,1,Medium,1,-0.3095383390340699,0.4772295514158436,Mainstream Regulars
CUST100465,32,Male,Tier 2,35516,0.7,6,2,43.27,77.42,Fashion,0.08,48.1,0.23,0.27,1,Medium,3,-2.6560441621829782,-0.8666872317094357,Budget-Conscious / New
CUST100466,41,Female,Tier 1,59877,1.2,131,7,88.02,657.51,Beauty,0.16,64.6,0.38,0.02,3,Medium,0,0.1618243862826762,0.6424084305702292,At-Risk / Dormant
CUST100467,43,Male,Tier 1,56673,0.6,6,5,60.1,272.26,Sports,0.35,55.7,0.44,0.09,0,Medium,3,-1.2042935908425094,-0.1817227928860748,Budget-Conscious / New
CUST100468,29,Male,Tier 1,89912,0.0,67,1,82.89,88.82,Beauty,0.36,47.4,0.3,0.25,0,Medium,1,-1.6642550515096852,2.11062272843824,Mainstream Regulars
CUST100469,28,Female,Tier 1,60067,4.7,13,8,99.19,788.6,Home & Furniture,0.59,51.1,0.48,0.14,0,Low,1,1.2163033730336557,0.1964406195251745,Mainstream Regulars
CUST100470,31,Male,Tier 2,77630,7.4,122,12,77.92,922.06,Beauty,0.85,48.6,0.33,0.06,1,Medium,2,2.159344982139946,-0.2044154736937314,Champions (High-Value Loyal)
CUST100471,18,Female,Tier 2,64074,0.9,57,7,75.7,585.77,Groceries,0.33,67.0,0.38,0.12,0,Low,1,0.1133189744131133,0.2026492716303406,Mainstream Regulars
CUST100472,18,Female,Tier 2,94665,0.9,63,7,105.66,785.91,Electronics,0.21,68.3,0.69,0.15,0,Medium,1,1.3369289753940643,1.872040665768813,Mainstream Regulars
CUST100473,50,Female,Tier 1,49370,0.0,11,8,44.09,303.29,Home & Furniture,0.28,65.2,0.29,0.03,1,Low,3,-0.9574311766178112,-1.1200326378787115,Budget-Conscious / New
CUST100474,53,Female,Tier 1,99866,2.5,26,9,121.75,1028.75,Home & Furniture,0.71,50.7,0.51,0.22,0,Low,1,2.254918333639636,2.280057193036884,Mainstream Regulars
CUST100475,32,Male,Tier 1,89435,3.8,43,11,104.09,1272.4,Sports,0.52,68.2,0.44,0.11,0,Low,2,3.1293639279765157,0.8955655235272867,Champions (High-Value Loyal)
CUST100476,41,Male,Tier 1,54879,0.3,66,7,89.11,533.63,Groceries,0.26,72.5,0.24,0.24,1,Medium,1,0.0644588294489799,0.291345627957331,Mainstream Regulars
CUST100477,38,Male,Tier 3,74328,0.4,4,9,71.75,654.52,Fashion,0.19,88.5,0.32,0.04,1,Low,1,1.1432779159555535,-0.2738362702749979,Mainstream Regulars
CUST100478,68,Female,Tier 1,89250,3.4,147,7,95.86,716.88,Home & Furniture,0.39,45.5,0.22,0.03,0,Medium,0,0.728510049835612,1.7645397719623326,At-Risk / Dormant
CUST100479,47,Female,Tier 1,70705,2.1,99,9,79.51,741.75,Sports,0.52,38.2,0.22,0.09,0,Medium,0,0.246737796327145,0.860620227268213,At-Risk / Dormant
CUST100480,33,Male,Tier 1,54369,0.1,14,5,69.27,373.42,Electronics,0.4,68.7,0.27,0.08,1,Medium,3,-0.7554325625331058,-0.1478827254132865,Budget-Conscious / New
CUST100481,24,Female,Tier 1,52656,2.1,77,9,42.06,404.17,Fashion,0.18,57.0,0.12,0.03,0,Medium,3,-0.598946077766401,-1.1164802382669778,Budget-Conscious / New
CUST100482,18,Male,Tier 2,90096,0.8,32,9,96.74,920.82,Groceries,0.35,76.1,0.41,0.16,0,Low,1,1.8772846881092984,1.1324698895965968,Mainstream Regulars
CUST100483,37,Female,Tier 2,60812,1.0,27,5,49.28,270.17,Electronics,0.07,60.7,0.25,0.24,0,Medium,3,-1.1451484131076954,-0.4399298707921669,Budget-Conscious / New
CUST100484,26,Male,Tier 1,80478,3.2,16,9,92.44,868.32,Electronics,0.35,55.8,0.69,0.23,1,Low,1,1.5612601540915914,0.6994560818362182,Mainstream Regulars
CUST100485,19,Female,Tier 1,49363,3.7,39,7,29.21,198.48,Fashion,0.19,60.8,0.18,0.04,1,Low,3,-0.98551892508116,-1.8664552049773968,Budget-Conscious / New
CUST100486,27,Female,Tier 1,52762,1.1,58,5,36.19,179.43,Beauty,0.28,69.9,0.57,0.03,0,Medium,3,-1.4294783966308555,-1.1230154088676656,Budget-Conscious / New
CUST100487,23,Male,Tier 1,84675,6.5,23,14,102.84,1533.37,Electronics,0.24,73.9,0.76,0.18,0,Low,2,4.526395828741713,-0.0971568856157821,Champions (High-Value Loyal)
CUST100488,53,Male,Tier 1,52907,1.1,44,5,55.89,311.0,Fashion,0.54,43.2,0.4,0.13,1,Medium,3,-1.5435524612118343,-0.1034774146097865,Budget-Conscious / New
CUST100489,44,Male,Tier 3,51126,3.3,54,9,47.79,400.72,Home & Furniture,0.72,43.5,0.31,0.26,0,Low,3,-0.6090897167085331,-1.013946390453359,Budget-Conscious / New
CUST100490,34,Male,Tier 2,60212,1.5,55,7,89.24,595.08,Sports,0.33,49.2,0.3,0.04,1,Low,1,-0.0598240049038767,0.6910843461667298,Mainstream Regulars
CUST100491,51,Male,Tier 2,68404,5.0,2,9,81.92,832.55,Sports,0.33,62.9,0.47,0.2,0,Low,2,1.6816446400427656,-0.4023896148249381,Champions (High-Value Loyal)
CUST100492,35,Female,Tier 1,66776,5.2,88,13,88.73,1180.66,Fashion,0.71,77.0,0.4,0.23,0,Medium,2,3.0463969984549477,-0.5907780461316394,Champions (High-Value Loyal)
CUST100493,25,Female,Tier 1,73124,0.2,27,9,78.44,637.97,Sports,0.43,51.8,0.13,0.1,1,Low,1,0.2453012846363143,0.6979168951748069,Mainstream Regulars
CUST100494,51,Female,Tier 2,78871,6.1,13,10,125.92,1321.04,Electronics,0.33,87.3,0.14,0.03,1,Low,2,4.1016773947205145,0.3910090921725409,Champions (High-Value Loyal)
CUST100495,40,Male,Tier 2,75223,3.8,12,11,73.62,929.05,Home & Furniture,0.7,54.8,0.67,0.31,0,Low,2,1.696232451313391,-0.1798336401742345,Champions (High-Value Loyal)
CUST100496,23,Female,Tier 2,37455,3.4,29,4,77.38,339.55,Groceries,0.09,83.1,0.06,0.07,2,Medium,3,-0.2336956562013807,-1.1276671326480194,Budget-Conscious / New
CUST100497,32,Female,Tier 1,63685,0.5,98,7,72.15,542.28,Fashion,0.27,74.9,0.19,0.07,0,Medium,1,0.0143886359624718,0.1305370010098535,Mainstream Regulars
CUST100498,25,Male,Tier 2,77505,3.6,21,10,59.77,545.35,Groceries,0.23,69.6,0.57,0.03,1,Low,2,1.0737769711833327,-0.6850530464121629,Champions (High-Value Loyal)
CUST100499,19,Female,Tier 1,79703,4.2,62,5,93.66,521.14,Electronics,0.56,34.0,0.34,0.1,0,Medium,1,0.0071540647605443,1.3982929893430822,Mainstream Regulars
CUST100500,45,Female,Tier 3,34288,0.8,4,3,53.29,161.11,Beauty,0.67,54.9,0.63,0.1,0,Medium,3,-2.087045781284456,-0.8724321347948965,Budget-Conscious / New
CUST100501,56,Male,Tier 2,74726,6.7,29,8,66.5,594.13,Fashion,0.69,58.5,0.42,0.07,2,Low,2,1.1828786321429745,-0.6793720085829784,Champions (High-Value Loyal)
CUST100502,19,Male,Tier 2,17991,0.1,215,1,21.16,20.08,Groceries,0.19,15.2,0.21,0.16,1,High,0,-4.784864812413319,-0.4470249861919956,At-Risk / Dormant
CUST100503,41,Male,Tier 1,73244,0.4,66,11,80.67,770.78,Electronics,0.62,68.9,0.33,0.08,0,Medium,1,1.119840067209325,0.3638659126268661,Mainstream Regulars
CUST100504,27,Male,Tier 2,90959,1.7,10,4,101.05,401.29,Electronics,0.23,47.1,0.11,0.16,0,Medium,1,-0.0675470754846308,1.9568685847080527,Mainstream Regulars
CUST100505,29,Female,Tier 1,50537,1.9,31,6,25.05,139.92,Sports,0.36,50.3,0.36,0.35,0,Low,3,-1.7965115044337356,-1.3869558054278397,Budget-Conscious / New
CUST100506,28,Female,Tier 1,52182,2.3,11,6,79.28,506.39,Home & Furniture,0.54,58.5,0.39,0.03,1,Low,1,-0.1505253659292139,-0.18122420255761,Mainstream Regulars
CUST100507,25,Female,Tier 1,79752,0.0,23,6,79.04,539.27,Sports,0.51,52.8,0.07,0.13,0,Low,1,-0.2228970496998685,1.1355443816007258,Mainstream Regulars
CUST100508,35,Male,Tier 2,32229,7.1,68,16,26.88,454.72,Fashion,0.17,100.0,0.12,0.06,1,Medium,2,1.8231941778297076,-4.36830743465621,Champions (High-Value Loyal)
CUST100509,25,Male,Tier 1,54610,0.1,66,0,79.62,0.0,Electronics,0.29,37.0,0.08,0.18,0,Medium,0,-2.7721518636612466,1.2728879050078632,At-Risk / Dormant
CUST100510,37,Female,Tier 1,81535,0.3,11,4,87.59,345.42,Groceries,0.25,62.2,0.43,0.04,0,Medium,1,-0.3790261193230759,1.264391573488256,Mainstream Regulars
CUST100511,34,Female,Tier 3,43182,0.0,114,7,74.23,561.95,Groceries,0.22,54.3,0.52,0.27,1,Medium,0,-0.8517827953364769,0.1440048687945104,At-Risk / Dormant
CUST100512,32,Male,Tier 1,64552,1.8,40,12,80.36,1063.56,Electronics,0.47,74.2,0.17,0.05,0,Low,2,2.0192657487626007,-0.343740424497588,Champions (High-Value Loyal)
CUST100513,25,Male,Tier 2,69395,5.9,21,8,77.81,661.86,Home & Furniture,0.11,69.0,0.02,0.08,2,Low,2,1.4821051996073245,-0.634353445144992,Champions (High-Value Loyal)
CUST100514,28,Female,Tier 1,74787,2.4,31,9,80.03,721.95,Fashion,0.26,75.5,0.39,0.09,0,Low,1,1.3556109625835069,-0.0205276173735985,Mainstream Regulars
CUST100515,43,Male,Tier 1,78002,3.8,41,7,92.24,670.06,Electronics,0.37,63.1,0.34,0.08,2,Low,1,1.1374074607324736,0.5909983496203597,Mainstream Regulars
CUST100516,40,Male,Tier 2,55895,0.0,36,3,60.38,192.04,Fashion,0.19,55.1,0.49,0.04,1,Medium,3,-1.8055191846342376,0.1606718376197801,Budget-Conscious / New
CUST100517,24,Female,Tier 1,72261,1.7,29,8,67.43,499.48,Groceries,0.39,63.8,0.25,0.08,1,Low,1,0.2567037601124026,-0.0281347227041507,Mainstream Regulars
CUST100518,36,Male,Tier 2,58172,1.4,31,3,77.63,254.52,Home & Furniture,0.64,51.2,0.35,0.27,0,Medium,3,-1.2762660193689122,0.5107904783216708,Budget-Conscious / New
CUST100519,43,Male,Tier 2,71440,1.5,8,10,77.37,878.22,Groceries,0.24,58.3,0.14,0.2,0,Low,1,1.1548755129021169,0.1770277076444428,Mainstream Regulars
CUST100520,18,Male,Tier 2,44255,0.2,75,2,57.38,113.56,Groceries,0.37,45.8,0.58,0.31,0,Medium,3,-2.563393445191288,0.0964029376952138,Budget-Conscious / New
CUST100521,40,Male,Tier 2,58713,2.5,35,12,85.27,1084.96,Electronics,0.57,73.4,0.59,0.03,2,Low,2,2.140731174895214,-0.4959647722067153,Champions (High-Value Loyal)
CUST100522,27,Female,Tier 1,48980,1.5,6,6,59.11,379.88,Beauty,0.15,66.2,0.58,0.01,2,Low,3,-0.6230395038752948,-0.8491087972437164,Budget-Conscious / New
CUST100523,41,Male,Tier 1,71769,3.2,65,6,80.03,503.55,Sports,0.46,57.7,0.27,0.04,0,Medium,1,0.1840335312197324,0.4366698452292127,Mainstream Regulars
CUST100524,26,Male,Tier 2,41801,1.5,121,5,45.84,232.44,Home & Furniture,0.4,45.1,0.34,0.01,0,Medium,0,-2.034481654473037,-0.55247877411394,At-Risk / Dormant
CUST100525,18,Female,Tier 2,33147,0.4,132,3,54.08,180.82,Electronics,0.26,42.1,0.07,0.06,1,Medium,0,-2.709498581427312,-0.1567720435723724,At-Risk / Dormant
CUST100526,18,Female,Tier 3,52855,2.3,20,4,69.29,272.91,Groceries,0.36,49.4,0.23,0.3,0,Medium,3,-1.1631567680331172,-0.0812119595297446,Budget-Conscious / New
CUST100527,35,Female,Tier 3,58829,0.4,6,5,82.54,358.36,Groceries,0.54,63.2,0.16,0.28,0,Medium,1,-0.5928162847892056,0.3524565278577685,Mainstream Regulars
CUST100528,37,Male,Tier 3,69891,4.5,32,12,69.56,921.0,Sports,0.26,68.1,0.33,0.13,1,Low,2,2.0720598292868004,-0.8377802831784351,Champions (High-Value Loyal)
CUST100529,25,Male,Tier 2,48239,2.1,5,6,53.33,336.68,Sports,0.55,63.7,0.45,0.18,0,Low,3,-0.7336356968754912,-1.0772783987496113,Budget-Conscious / New
CUST100530,42,Female,Tier 1,80144,0.4,122,7,98.67,763.06,Beauty,0.14,63.8,0.39,0.37,0,Medium,1,0.6573335086000643,1.6315505503335914,Mainstream Regulars
CUST100531,18,Female,Tier 2,63114,7.2,9,8,76.38,544.78,Electronics,0.28,56.6,0.37,0.03,0,Low,2,1.1355616837961535,-0.8739355517432581,Champions (High-Value Loyal)
CUST100532,34,Male,Tier 2,67605,1.6,13,6,62.74,323.45,Sports,0.57,67.9,0.41,0.18,1,Low,3,-0.3313183523714791,-0.2609863924237489,Budget-Conscious / New
CUST100533,21,Male,Tier 1,49538,0.2,23,5,80.88,457.1,Groceries,0.13,58.1,0.38,0.13,1,Medium,1,-0.7908673683396441,0.2489084369273566,Mainstream Regulars
CUST100534,27,Male,Tier 3,54488,2.2,21,4,39.93,142.84,Beauty,0.35,80.2,0.34,0.14,0,Medium,3,-1.0396726500701492,-1.403520143503533,Budget-Conscious / New
CUST100535,35,Female,Tier 3,61554,0.6,71,6,83.06,544.66,Fashion,0.42,52.3,0.23,0.02,2,Medium,1,-0.4606182467718051,0.7818348952637614,Mainstream Regulars
CUST100536,25,Female,Tier 2,56129,3.6,27,14,47.8,734.09,Fashion,0.35,83.6,0.14,0.03,0,Low,2,1.7553165725549535,-2.1639430706819534,Champions (High-Value Loyal)
CUST100537,30,Male,Tier 1,30443,3.7,8,12,73.66,939.26,Fashion,0.7,73.4,0.42,0.03,0,Low,2,1.569847432672779,-1.9085946500946929,Champions (High-Value Loyal)
CUST100538,46,Male,Tier 1,77288,8.5,13,19,61.24,1034.85,Electronics,0.33,70.0,0.12,0.05,0,Low,2,4.018059829369119,-2.154742144703617,Champions (High-Value Loyal)
CUST100539,28,Female,Tier 3,92025,1.5,32,2,113.97,239.39,Fashion,0.66,44.6,0.44,0.04,1,Medium,1,-0.5634110666224468,2.609184031179832,Mainstream Regulars
CUST100540,44,Female,Tier 3,52119,1.3,7,5,62.21,347.36,Beauty,0.46,69.9,0.53,0.06,1,Medium,3,-0.6752389517028472,-0.6402365377612085,Budget-Conscious / New
CUST100541,22,Male,Tier 1,51694,3.1,42,8,57.58,450.35,Electronics,0.23,56.6,0.19,0.05,0,Low,3,-0.2317533187545253,-0.9219830926433542,Budget-Conscious / New
CUST100542,40,Female,Tier 1,78720,0.3,37,6,88.38,516.52,Electronics,0.44,31.7,0.39,0.13,2,Low,1,-0.6231731211073307,1.7574478085323395,Mainstream Regulars
CUST100543,50,Female,Tier 3,66622,1.7,56,8,85.0,668.34,Electronics,0.29,60.0,0.55,0.1,2,Low,1,0.5283559091564655,0.4500565314298619,Mainstream Regulars
CUST100544,18,Male,Tier 1,84669,1.7,124,9,76.99,606.08,Fashion,0.57,42.5,0.11,0.42,1,Medium,0,0.1885211101935959,1.23137140715697,At-Risk / Dormant
CUST100545,26,Female,Tier 2,33758,0.2,109,1,35.89,40.11,Sports,0.65,42.7,0.24,0.09,0,Medium,0,-3.418713268522957,-0.5146861589497967,At-Risk / Dormant
CUST100546,41,Male,Tier 3,70564,1.2,131,4,88.55,393.43,Electronics,0.63,63.5,0.2,0.15,0,Medium,0,-0.536395290415283,1.1882661832242778,At-Risk / Dormant
CUST100547,32,Female,Tier 1,79427,4.2,12,7,60.58,487.4,Electronics,0.56,72.0,0.27,0.17,1,Low,1,0.7830865326573654,-0.5446697120809116,Mainstream Regulars
CUST100548,39,Female,Tier 2,59041,4.3,6,5,60.44,309.92,Beauty,0.29,77.8,0.39,0.5,0,Medium,3,0.0568752458012127,-1.1463957610175637,Budget-Conscious / New
CUST100549,28,Female,Tier 1,73296,0.2,16,9,126.69,1226.13,Beauty,0.41,59.7,0.48,0.18,0,Low,1,2.0551804071565725,1.8455744910337613,Mainstream Regulars
CUST100550,35,Female,Tier 1,88530,0.2,101,6,79.25,433.09,Electronics,0.18,50.2,0.07,0.13,1,Medium,0,-0.4510173544712643,1.639336886782746,At-Risk / Dormant
CUST100551,33,Male,Tier 3,69901,0.7,160,2,95.47,200.54,Home & Furniture,0.79,25.5,0.35,0.15,0,High,0,-2.08436171381023,2.411770008414677,At-Risk / Dormant
CUST100552,47,Female,Tier 1,54225,4.6,88,13,56.4,766.14,Groceries,0.31,59.0,0.08,0.01,0,Medium,2,1.2195484379706971,-1.3903573597072167,Champions (High-Value Loyal)
CUST100553,37,Female,Tier 3,70562,0.3,5,6,86.44,581.06,Home & Furniture,0.57,50.4,0.7,0.19,2,Low,1,-0.1665350110308733,1.011153223414383,Mainstream Regulars
CUST100554,38,Male,Tier 2,60035,2.8,132,4,79.84,351.05,Groceries,0.1,29.1,0.65,0.17,0,Medium,0,-1.413246843614525,1.0840165412321894,At-Risk / Dormant
CUST100555,30,Female,Tier 1,69311,0.2,24,4,94.69,428.58,Sports,0.4,72.0,0.25,0.03,1,Medium,1,-0.1596893367715801,0.9724151771491336,Mainstream Regulars
CUST100556,29,Female,Tier 1,68917,2.1,1,6,74.43,495.99,Electronics,0.11,36.8,0.09,0.28,0,Low,1,-0.4859626285729041,0.6057760722695898,Mainstream Regulars
CUST100557,30,Male,Tier 1,65295,1.0,26,8,104.25,926.25,Fashion,0.73,79.8,0.27,0.01,1,Low,1,1.5887406927587795,0.5736943370511768,Mainstream Regulars
CUST100558,39,Female,Tier 1,93050,3.4,2,7,88.7,539.63,Fashion,0.32,78.8,0.1,0.07,1,Low,1,1.496745717280113,0.5381618417398244,Mainstream Regulars
CUST100559,30,Female,Tier 1,66493,0.6,35,7,78.92,609.78,Fashion,0.52,66.5,0.35,0.25,0,Low,1,0.217579502364654,0.3481402268150075,Mainstream Regulars
CUST100560,38,Male,Tier 1,51048,2.2,18,6,66.22,410.13,Sports,0.48,46.8,0.32,0.05,1,Low,3,-0.8037423631567256,-0.2925192435927722,Budget-Conscious / New
CUST100561,57,Female,Tier 2,61716,0.6,28,5,54.6,263.21,Groceries,0.15,38.2,0.43,0.09,1,Medium,3,-1.6680137886341555,0.2387072304836054,Budget-Conscious / New
CUST100562,44,Male,Tier 2,66816,2.8,42,6,71.39,371.35,Electronics,0.29,51.2,0.19,0.2,0,Low,1,-0.3952736468441091,0.1740810352932743,Mainstream Regulars
CUST100563,31,Male,Tier 2,80525,4.6,91,8,89.53,754.42,Fashion,0.34,64.4,0.19,0.12,0,Medium,2,1.478413216542962,0.5255977491213318,Champions (High-Value Loyal)
CUST100564,48,Male,Tier 2,76055,0.3,48,7,76.9,510.56,Fashion,0.06,59.2,0.17,0.21,0,Low,1,-0.0708325493191072,0.7890989029497336,Mainstream Regulars
CUST100565,30,Female,Tier 1,52690,4.4,25,5,100.52,497.74,Sports,0.5,45.0,0.2,0.09,1,Medium,1,0.0046867910509981,0.4282717134111044,Mainstream Regulars
CUST100566,18,Female,Tier 1,107933,2.0,77,8,97.36,821.34,Groceries,0.08,72.1,0.31,0.06,0,Medium,1,1.882744931838383,1.749989865701426,Mainstream Regulars
CUST100567,23,Male,Tier 2,59965,0.3,106,6,87.66,590.93,Groceries,0.56,71.6,0.44,0.05,0,Medium,1,-0.027904808675683,0.6365050699200505,Mainstream Regulars
CUST100568,18,Male,Tier 2,76157,1.2,5,4,96.31,422.85,Home & Furniture,0.47,54.8,0.41,0.07,0,Medium,1,-0.2252651061259057,1.3281398555653403,Mainstream Regulars
CUST100569,31,Female,Tier 1,65669,0.4,34,1,74.52,73.42,Home & Furniture,0.65,49.9,0.53,0.03,1,Medium,3,-1.9833197515475949,0.9804691857123262,Budget-Conscious / New
CUST100570,35,Male,Tier 3,64600,2.7,15,5,60.86,294.06,Groceries,0.05,40.4,0.33,0.07,0,Medium,3,-1.0449269975078306,0.057633960034998,Budget-Conscious / New
CUST100571,53,Female,Tier 2,82310,3.1,2,14,77.07,994.75,Fashion,0.77,72.8,0.3,0.08,1,Low,2,2.697806218859995,-0.4026130262019605,Champions (High-Value Loyal)
CUST100572,38,Female,Tier 2,83127,0.2,49,6,81.5,470.29,Beauty,0.04,63.2,0.58,0.08,0,Low,1,-0.0293756397429793,1.1252377172695238,Mainstream Regulars
CUST100573,32,Male,Tier 1,87832,1.6,89,7,66.41,410.63,Home & Furniture,0.51,59.4,0.41,0.27,0,Medium,1,-0.0457672171372007,0.7527315293864625,Mainstream Regulars
CUST100574,44,Female,Tier 2,79299,3.7,8,5,71.03,405.34,Home & Furniture,0.1,53.1,0.07,0.13,0,Medium,1,-0.0114455851520337,0.3180305783803263,Mainstream Regulars
CUST100575,18,Male,Tier 2,47528,6.1,75,7,37.37,267.39,Sports,0.32,53.2,0.51,0.25,0,Medium,3,-0.6328937759208153,-1.8265251229733803,Budget-Conscious / New
CUST100576,37,Female,Tier 2,50508,1.6,86,10,82.28,730.93,Beauty,0.1,56.0,0.09,0.02,1,Medium,0,0.4419562214228695,-0.0452879169559347,At-Risk / Dormant
CUST100577,43,Female,Tier 2,69186,6.6,110,8,86.93,664.73,Beauty,0.25,51.7,0.18,0.22,0,Medium,0,1.1282062749460662,0.1049757174581627,At-Risk / Dormant
CUST100578,18,Female,Tier 3,64996,1.7,13,8,85.95,697.3,Sports,0.48,69.8,0.48,0.06,0,Low,1,0.8847936822151954,0.1015661705180648,Mainstream Regulars
CUST100579,47,Male,Tier 2,60791,1.1,105,1,79.49,80.27,Electronics,0.48,17.9,0.28,0.07,1,Medium,0,-2.762697752984352,1.7170967494699747,At-Risk / Dormant
CUST100580,38,Female,Tier 1,90373,4.1,17,14,97.82,1178.64,Groceries,0.29,75.4,0.16,0.08,1,Low,2,3.6015545037399685,0.2221096683875105,Champions (High-Value Loyal)
CUST100581,30,Male,Tier 2,84147,1.5,36,8,112.03,1017.46,Groceries,0.65,66.6,0.26,0.31,1,Low,1,1.89582024643806,1.5406657949978544,Mainstream Regulars
CUST100582,41,Male,Tier 2,45906,1.4,2,2,49.09,91.56,Fashion,0.12,47.0,0.47,0.37,0,Medium,3,-2.2872000326409534,-0.523371912183301,Budget-Conscious / New
CUST100583,59,Male,Tier 2,54535,1.5,2,12,67.05,687.82,Beauty,0.11,68.0,0.16,0.21,0,Low,1,0.957293908035656,-0.9815358055246676,Mainstream Regulars
CUST100584,37,Female,Tier 1,68273,4.1,57,2,88.1,153.81,Home & Furniture,0.11,42.9,0.2,0.42,0,Medium,1,-1.063090237319864,0.939087533781522,Mainstream Regulars
